# Id,Values
94940,4.967
94941,5.220
94942,4.615
94943,3.762
94944,4.650
94945,4.895
94946,4.947
94947,3.762
94948,3.407
94949,5.403
94950,5.381
94951,4.448
94952,4.983
94953,2.774
94954,3.986
94955,4.419
94956,4.882
94957,3.784
94958,4.318
94959,3.740
94960,4.470
94961,4.839
94962,4.976
94963,2.002
94964,5.337
94965,3.719
94966,5.162
94967,4.404
94968,3.849
94969,4.239
94970,4.175
94971,2.944
94972,2.268
94973,5.403
94974,3.430
94975,4.895
94976,3.430
94977,4.187
94978,4.072
94979,3.496
94980,4.492
94981,4.231
94982,5.103
94983,4.094
94984,4.917
94985,5.530
94986,5.083
94987,4.361
94988,4.275
94989,4.882
94990,5.488
94991,6.305
94992,3.539
94993,3.272
94994,7.055
94995,5.596
94996,4.528
94997,3.784
94998,4.426
94999,5.714
95000,3.429
95001,4.671
95002,4.630
95003,3.408
95004,5.712
95005,5.858
95006,4.825
95007,4.492
95008,3.632
95009,4.903
95010,5.882
95011,3.871
95012,5.105
95013,5.171
95014,2.853
95015,5.118
95016,3.784
95017,4.339
95018,5.604
95019,5.097
95020,4.209
95021,5.381
95022,2.551
95023,4.231
95024,2.943
95025,4.650
95026,4.873
95027,1.223
95028,4.105
95029,4.318
95030,4.426
95031,3.539
95032,3.986
95033,6.223
95034,2.387
95035,4.507
95036,4.426
95037,4.122
95038,4.947
95039,1.778
95040,3.762
95041,4.094
95042,3.640
95043,5.596
95044,5.005
95045,4.072
95046,3.632
95047,4.426
95048,4.715
95049,5.949
95050,3.762
95051,4.650
95052,4.426
95053,4.318
95054,5.002
95055,4.433
95056,3.430
95057,2.644
95058,4.060
95059,4.773
95060,4.094
95061,4.072
95062,4.470
95063,5.049
95064,6.029
95065,5.635
95066,3.430
95067,5.140
95068,4.882
95069,5.823
95070,6.194
95071,4.947
95072,4.094
95073,4.094
95074,5.272
95075,4.541
95076,5.703
95077,4.094
95078,5.005
95079,3.207
95080,4.628
95081,4.268
95082,3.408
95083,5.858
95084,4.116
95085,4.261
95086,4.773
95087,4.962
95088,4.903
95089,3.185
95090,4.448
95091,4.939
95092,6.102
95093,5.582
95094,5.127
95095,4.426
95096,4.808
95097,3.719
95098,3.762
95099,5.530
95100,2.853
95101,4.983
95102,3.828
95103,4.300
95104,2.280
95105,4.715
95106,3.986
95107,4.404
95108,3.613
95109,4.079
95110,5.484
95111,4.724
95112,5.105
95113,4.426
95114,3.632
95115,4.072
95116,4.650
95117,4.848
95118,3.784
95119,4.615
95120,2.611
95121,5.360
95122,4.426
95123,6.159
95124,5.127
95125,4.773
95126,2.470
95127,5.403
95128,2.719
95129,4.094
95130,6.691
95131,4.072
95132,6.305
95133,4.693
95134,4.650
95135,5.262
95136,5.604
95137,4.715
95138,5.192
95139,4.493
95140,4.671
95141,4.398
95142,5.486
95143,4.426
95144,3.185
95145,3.654
95146,3.430
95147,4.715
95148,5.828
95149,3.185
95150,4.650
95151,4.426
95152,3.740
95153,5.256
95154,3.777
95155,5.878
95156,4.218
95157,5.149
95158,4.404
95159,4.650
95160,6.305
95161,2.225
95162,3.986
95163,4.116
95164,5.403
95165,3.784
95166,4.939
95167,3.943
95168,4.567
95169,5.582
95170,5.322
95171,4.282
95172,4.492
95173,5.127
95174,5.381
95175,4.448
95176,5.027
95177,4.224
95178,3.555
95179,4.671
95180,3.408
95181,4.404
95182,5.626
95183,4.426
95184,3.740
95185,4.895
95186,4.094
95187,4.671
95188,4.318
95189,3.523
95190,4.715
95191,4.873
95192,4.426
95193,4.882
95194,4.615
95195,4.795
95196,4.072
95197,3.849
95198,4.094
95199,4.326
95200,6.038
95201,4.492
95202,3.272
95203,4.094
95204,3.560
95205,4.448
95206,6.297
95207,4.917
95208,4.138
95209,4.470
95210,4.550
95211,2.023
95212,3.964
95213,4.448
95214,3.276
95215,4.520
95216,4.426
95217,6.177
95218,4.448
95219,4.715
95220,3.784
95221,4.773
95222,3.185
95223,4.268
95224,6.305
95225,4.671
95226,3.762
95227,5.171
95228,4.049
95229,3.430
95230,4.563
95231,4.993
95232,5.049
95233,5.490
95234,5.359
95235,2.170
95236,4.116
95237,4.873
95238,4.318
95239,4.218
95240,3.719
95241,4.628
95242,4.383
95243,4.160
95244,3.185
95245,4.658
95246,4.296
95247,3.719
95248,4.029
95249,5.118
95250,4.426
95251,4.561
95252,4.426
95253,3.664
95254,2.276
95255,3.664
95256,4.903
95257,6.051
95258,3.207
95259,5.315
95260,4.765
95261,4.318
95262,4.209
95263,6.270
95264,5.777
95265,5.604
95266,4.518
95267,5.381
95268,5.140
95269,5.350
95270,4.873
95271,3.740
95272,4.448
95273,4.751
95274,4.448
95275,4.656
95276,5.858
95277,3.654
95278,5.858
95279,5.149
95280,4.470
95281,6.051
95282,4.072
95283,4.925
95284,4.448
95285,4.209
95286,3.185
95287,4.094
95288,5.083
95289,8.021
95290,3.539
95291,5.162
95292,5.140
95293,6.051
95294,3.582
95295,4.326
95296,4.600
95297,3.272
95298,4.318
95299,4.492
95300,5.832
95301,5.647
95302,4.758
95303,5.582
95304,3.697
95305,4.116
95306,5.582
95307,3.740
95308,4.260
95309,4.094
95310,6.233
95311,4.925
95312,4.296
95313,4.094
95314,4.426
95315,6.305
95316,3.784
95317,5.071
95318,5.049
95319,2.960
95320,4.628
95321,3.430
95322,4.094
95323,3.877
95324,4.882
95325,4.873
95326,3.818
95327,3.762
95328,4.535
95329,2.055
95330,4.693
95331,4.671
95332,4.571
95333,4.765
95334,5.027
95335,4.650
95336,5.850
95337,4.239
95338,2.829
95339,4.094
95340,5.381
95341,4.239
95342,3.076
95343,5.858
95344,6.305
95345,4.426
95346,4.851
95347,3.474
95348,4.730
95349,5.140
95350,4.311
95351,3.719
95352,5.011
95353,4.715
95354,4.693
95355,4.072
95356,3.654
95357,5.626
95358,4.072
95359,5.127
95360,5.858
95361,5.381
95362,5.403
95363,4.072
95364,2.355
95365,4.138
95366,3.832
95367,4.448
95368,4.426
95369,2.889
95370,4.860
95371,2.551
95372,4.105
95373,3.849
95374,4.345
95375,3.560
95376,4.426
95377,4.426
95378,4.426
95379,4.339
95380,3.533
95381,3.951
95382,4.404
95383,5.083
95384,5.344
95385,4.492
95386,5.308
95387,3.762
95388,2.276
95389,4.903
95390,4.339
95391,3.828
95392,3.550
95393,4.882
95394,4.541
95395,3.517
95396,3.762
95397,5.626
95398,5.049
95399,5.933
95400,4.882
95401,3.207
95402,4.724
95403,4.426
95404,4.426
95405,3.668
95406,3.762
95407,5.539
95408,4.339
95409,4.903
95410,5.850
95411,4.671
95412,4.426
95413,2.867
95414,5.797
95415,3.496
95416,3.986
95417,4.153
95418,4.426
95419,5.220
95420,5.171
95421,4.643
95422,3.272
95423,4.448
95424,4.939
95425,4.426
95426,4.339
95427,3.964
95428,4.686
95429,6.608
95430,4.671
95431,4.903
95432,5.986
95433,3.228
95434,3.773
95435,2.752
95436,4.072
95437,4.858
95438,4.715
95439,4.231
95440,4.100
95441,5.359
95442,4.671
95443,3.632
95444,4.470
95445,4.893
95446,4.903
95447,4.693
95448,5.118
95449,4.087
95450,4.296
95451,6.051
95452,3.430
95453,3.862
95454,3.719
95455,4.116
95456,4.925
95457,3.608
95458,4.693
95459,3.997
95460,4.615
95461,4.094
95462,4.231
95463,3.632
95464,4.492
95465,4.094
95466,4.116
95467,4.160
95468,3.828
95469,6.789
95470,5.105
95471,4.628
95472,4.094
95473,5.672
95474,4.947
95475,7.135
95476,4.770
95477,4.650
95478,3.537
95479,4.072
95480,3.740
95481,3.899
95482,3.762
95483,3.668
95484,4.895
95485,4.628
95486,3.407
95487,4.433
95488,4.404
95489,3.185
95490,4.448
95491,3.430
95492,4.426
95493,1.506
95494,3.740
95495,6.380
95496,4.094
95497,4.925
95498,3.762
95499,5.162
95500,4.895
95501,5.097
95502,3.408
95503,3.762
95504,4.650
95505,2.889
95506,4.160
95507,4.072
95508,3.185
95509,5.381
95510,4.296
95511,2.853
95512,4.541
95513,3.545
95514,4.426
95515,2.889
95516,4.116
95517,4.094
95518,3.871
95519,3.762
95520,2.774
95521,3.207
95522,3.517
95523,4.094
95524,3.185
95525,5.893
95526,4.339
95527,5.626
95528,6.253
95529,6.181
95530,4.895
95531,3.762
95532,5.858
95533,4.231
95534,4.426
95535,3.517
95536,4.897
95537,4.671
95538,5.596
95539,3.784
95540,7.055
95541,4.751
95542,4.304
95543,3.855
95544,4.673
95545,4.913
95546,3.207
95547,4.296
95548,4.203
95549,4.786
95550,4.339
95551,5.596
95552,3.382
95553,6.082
95554,3.407
95555,3.762
95556,4.186
95557,4.448
95558,4.615
95559,3.539
95560,5.120
95561,6.016
95562,4.999
95563,4.476
95564,3.719
95565,3.207
95566,5.504
95567,2.507
95568,5.466
95569,4.925
95570,3.207
95571,3.784
95572,4.116
95573,5.127
95574,4.671
95575,4.650
95576,3.185
95577,4.858
95578,3.784
95579,3.228
95580,3.640
95581,4.492
95582,4.318
95583,4.781
95584,5.604
95585,4.650
95586,3.500
95587,3.719
95588,3.719
95589,5.372
95590,4.470
95591,4.650
95592,5.360
95593,4.209
95594,3.272
95595,4.903
95596,4.650
95597,7.729
95598,5.135
95599,4.094
95600,4.218
95601,3.550
95602,4.903
95603,4.476
95604,5.445
95605,4.361
95606,5.394
95607,3.654
95608,4.903
95609,4.079
95610,4.411
95611,4.181
95612,4.072
95613,4.318
95614,4.895
95615,3.303
95616,5.216
95617,4.426
95618,3.986
95619,5.858
95620,2.210
95621,4.218
95622,4.224
95623,3.774
95624,3.951
95625,4.751
95626,4.873
95627,3.871
95628,4.268
95629,3.991
95630,3.986
95631,5.380
95632,4.426
95633,5.322
95634,3.474
95635,4.426
95636,4.895
95637,4.007
95638,3.635
95639,4.022
95640,5.127
95641,4.426
95642,4.072
95643,4.426
95644,4.528
95645,6.244
95646,4.830
95647,4.448
95648,3.784
95649,3.640
95650,2.666
95651,5.381
95652,4.448
95653,5.105
95654,4.426
95655,5.582
95656,3.871
95657,4.246
95658,3.945
95659,4.686
95660,3.207
95661,5.097
95662,4.882
95663,3.581
95664,4.671
95665,5.149
95666,6.305
95667,3.207
95668,5.572
95669,4.999
95670,3.664
95671,4.939
95672,2.334
95673,4.549
95674,4.160
95675,2.023
95676,2.808
95677,4.283
95678,4.016
95679,4.895
95680,4.361
95681,5.403
95682,5.941
95683,4.361
95684,4.571
95685,4.426
95686,4.426
95687,5.494
95688,4.333
95689,4.448
95690,4.466
95691,5.574
95692,5.294
95693,4.715
95694,5.394
95695,2.845
95696,4.426
95697,4.426
95698,5.721
95699,4.715
95700,4.550
95701,5.414
95702,4.492
95703,4.072
95704,3.408
95705,3.632
95706,5.250
95707,5.329
95708,5.057
95709,1.712
95710,6.073
95711,4.094
95712,5.097
95713,2.774
95714,5.171
95715,5.596
95716,4.873
95717,5.381
95718,4.448
95719,2.832
95720,4.296
95721,5.127
95722,5.127
95723,4.650
95724,4.470
95725,5.350
95726,3.719
95727,4.470
95728,4.658
95729,4.072
95730,3.675
95731,3.430
95732,3.452
95733,3.762
95734,5.062
95735,4.658
95736,5.278
95737,4.448
95738,4.318
95739,3.762
95740,4.426
95741,4.671
95742,4.982
95743,4.492
95744,4.903
95745,2.600
95746,4.339
95747,4.593
95748,4.218
95749,3.892
95750,4.209
95751,4.426
95752,4.925
95753,5.935
95754,3.762
95755,4.448
95756,4.072
95757,4.470
95758,3.806
95759,4.689
95760,5.033
95761,5.569
95762,5.118
95763,5.337
95764,3.264
95765,4.318
95766,2.896
95767,4.492
95768,5.188
95769,3.539
95770,3.517
95771,5.329
95772,3.496
95773,3.382
95774,3.719
95775,4.094
95776,4.715
95777,4.016
95778,1.555
95779,4.087
95780,4.426
95781,3.762
95782,3.330
95783,4.094
95784,5.626
95785,5.264
95786,5.582
95787,3.964
95788,3.207
95789,4.615
95790,3.871
95791,3.871
95792,4.326
95793,3.719
95794,3.774
95795,4.094
95796,4.296
95797,4.448
95798,4.795
95799,4.448
95800,4.297
95801,4.094
95802,5.909
95803,4.634
95804,3.430
95805,5.431
95806,6.137
95807,4.007
95808,4.615
95809,3.408
95810,4.326
95811,4.903
95812,2.976
95813,5.552
95814,5.105
95815,5.403
95816,3.784
95817,3.828
95818,5.596
95819,5.279
95820,3.120
95821,5.561
95822,4.550
95823,4.404
95824,5.171
95825,4.426
95826,4.116
95827,5.502
95828,4.116
95829,3.740
95830,5.098
95831,2.834
95832,3.155
95833,3.207
95834,4.939
95835,3.632
95836,4.895
95837,4.072
95838,5.229
95839,3.855
95840,4.693
95841,4.921
95842,4.528
95843,4.882
95844,4.903
95845,4.448
95846,3.632
95847,4.470
95848,3.408
95849,3.185
95850,3.357
95851,4.470
95852,4.808
95853,4.925
95854,3.430
95855,5.381
95856,3.430
95857,6.087
95858,3.774
95859,3.539
95860,5.140
95861,1.380
95862,5.097
95863,3.740
95864,3.784
95865,5.828
95866,3.207
95867,2.774
95868,4.448
95869,4.426
95870,4.072
95871,4.116
95872,4.318
95873,4.925
95874,3.581
95875,3.784
95876,3.408
95877,4.318
95878,3.430
95879,4.426
95880,4.466
95881,2.442
95882,4.072
95883,6.029
95884,3.539
95885,3.871
95886,3.664
95887,2.983
95888,3.806
95889,4.404
95890,4.601
95891,3.719
95892,5.574
95893,4.932
95894,4.715
95895,4.339
95896,4.404
95897,2.875
95898,4.275
95899,5.149
95900,5.071
95901,4.094
95902,2.276
95903,6.218
95904,5.083
95905,3.272
95906,4.426
95907,4.187
95908,5.823
95909,5.364
95910,4.873
95911,4.593
95912,3.185
95913,4.448
95914,6.073
95915,5.935
95916,4.426
95917,6.106
95918,3.986
95919,4.196
95920,4.884
95921,3.430
95922,4.903
95923,4.072
95924,5.596
95925,3.986
95926,4.895
95927,5.431
95928,4.903
95929,5.337
95930,2.002
95931,2.998
95932,4.650
95933,4.404
95934,4.966
95935,4.318
95936,4.492
95937,4.209
95938,3.654
95939,3.539
95940,4.209
95941,5.661
95942,2.889
95943,3.162
95944,3.654
95945,5.486
95946,7.181
95947,4.209
95948,3.774
95949,4.795
95950,5.162
95951,4.404
95952,3.871
95953,5.858
95954,4.541
95955,4.209
95956,4.094
95957,4.209
95958,4.224
95959,4.094
95960,3.762
95961,4.903
95962,3.539
95963,3.185
95964,5.140
95965,3.517
95966,4.094
95967,4.404
95968,6.744
95969,4.404
95970,6.150
95971,4.099
95972,3.871
95973,3.430
95974,5.381
95975,4.181
95976,3.762
95977,3.964
95978,3.967
95979,4.094
95980,5.836
95981,3.249
95982,5.239
95983,3.871
95984,3.762
95985,4.079
95986,6.106
95987,2.232
95988,4.448
95989,4.318
95990,5.719
95991,5.814
95992,4.060
95993,3.762
95994,5.359
95995,4.404
95996,4.671
95997,3.632
95998,2.276
95999,3.864
96000,3.847
96001,4.426
96002,3.185
96003,4.094
96004,5.071
96005,4.448
96006,3.632
96007,4.296
96008,4.116
96009,4.758
96010,5.271
96011,4.584
96012,4.939
96013,2.398
96014,4.433
96015,4.122
96016,4.492
96017,4.615
96018,5.127
96019,5.703
96020,3.452
96021,6.051
96022,4.116
96023,4.426
96024,3.806
96025,4.903
96026,4.932
96027,3.774
96028,5.850
96029,3.452
96030,5.097
96031,3.539
96032,4.231
96033,4.448
96034,4.072
96035,4.196
96036,4.296
96037,5.927
96038,4.702
96039,5.261
96040,3.408
96041,4.085
96042,4.925
96043,0.891
96044,5.659
96045,4.318
96046,5.162
96047,5.403
96048,5.075
96049,2.376
96050,5.234
96051,4.094
96052,4.231
96053,1.806
96054,3.430
96055,4.094
96056,4.448
96057,4.765
96058,4.547
96059,1.712
96060,4.426
96061,5.162
96062,4.925
96063,5.271
96064,4.318
96065,5.626
96066,4.736
96067,4.318
96068,5.114
96069,2.442
96070,4.094
96071,4.426
96072,4.905
96073,4.758
96074,4.404
96075,4.203
96076,4.671
96077,4.426
96078,4.917
96079,3.762
96080,4.094
96081,3.871
96082,3.523
96083,5.858
96084,3.986
96085,5.083
96086,5.278
96087,3.806
96088,4.437
96089,4.404
96090,4.094
96091,3.207
96092,3.664
96093,3.892
96094,5.591
96095,3.430
96096,2.851
96097,4.218
96098,4.318
96099,3.777
96100,3.762
96101,6.224
96102,4.085
96103,4.448
96104,4.094
96105,4.203
96106,4.094
96107,4.187
96108,5.105
96109,5.413
96110,2.723
96111,4.641
96112,5.027
96113,5.986
96114,2.611
96115,4.183
96116,5.140
96117,4.437
96118,4.528
96119,4.079
96120,4.116
96121,1.778
96122,5.359
96123,5.381
96124,4.858
96125,4.116
96126,4.470
96127,4.426
96128,3.892
96129,6.073
96130,4.769
96131,4.808
96132,4.426
96133,5.271
96134,4.239
96135,3.430
96136,5.626
96137,4.873
96138,6.051
96139,3.762
96140,4.882
96141,6.051
96142,5.828
96143,4.072
96144,6.082
96145,5.359
96146,4.448
96147,5.307
96148,4.094
96149,4.628
96150,4.492
96151,5.832
96152,4.673
96153,4.795
96154,5.394
96155,3.697
96156,5.350
96157,2.644
96158,4.773
96159,4.203
96160,3.276
96161,5.329
96162,4.650
96163,2.210
96164,4.339
96165,4.072
96166,5.445
96167,6.305
96168,3.632
96169,3.762
96170,4.925
96171,3.298
96172,4.466
96173,5.771
96174,5.561
96175,5.118
96176,5.359
96177,5.011
96178,5.793
96179,5.403
96180,5.278
96181,4.094
96182,2.715
96183,5.105
96184,4.318
96185,5.381
96186,5.171
96187,4.072
96188,4.345
96189,4.546
96190,4.426
96191,4.546
96192,3.784
96193,4.528
96194,3.207
96195,4.967
96196,2.376
96197,4.448
96198,3.327
96199,4.160
96200,4.116
96201,4.326
96202,5.207
96203,4.715
96204,5.118
96205,3.871
96206,3.774
96207,5.049
96208,4.448
96209,6.106
96210,3.221
96211,4.094
96212,4.628
96213,4.116
96214,4.426
96215,5.083
96216,5.140
96217,4.913
96218,3.517
96219,4.765
96220,5.105
96221,5.105
96222,4.947
96223,5.935
96224,5.793
96225,3.762
96226,5.272
96227,2.875
96228,3.408
96229,3.706
96230,4.541
96231,3.167
96232,4.873
96233,4.782
96234,4.426
96235,4.094
96236,4.895
96237,4.903
96238,6.038
96239,3.856
96240,4.693
96241,4.203
96242,5.057
96243,3.762
96244,3.141
96245,4.448
96246,4.947
96247,3.539
96248,3.539
96249,4.116
96250,4.224
96251,3.762
96252,5.403
96253,4.873
96254,3.877
96255,3.762
96256,3.828
96257,5.394
96258,4.007
96259,5.403
96260,4.658
96261,3.828
96262,4.296
96263,4.116
96264,4.384
96265,5.626
96266,4.239
96267,4.318
96268,3.828
96269,3.871
96270,4.778
96271,3.430
96272,4.786
96273,3.436
96274,2.398
96275,5.935
96276,4.967
96277,4.404
96278,3.828
96279,4.903
96280,6.051
96281,5.806
96282,6.305
96283,3.784
96284,5.062
96285,4.426
96286,1.615
96287,5.526
96288,4.685
96289,5.552
96290,4.072
96291,4.448
96292,4.628
96293,4.507
96294,5.858
96295,3.812
96296,4.615
96297,5.097
96298,4.895
96299,4.773
96300,5.510
96301,6.726
96302,4.261
96303,4.751
96304,4.116
96305,3.408
96306,3.774
96307,1.887
96308,3.272
96309,5.162
96310,3.330
96311,2.274
96312,5.127
96313,3.972
96314,4.441
96315,4.550
96316,4.072
96317,4.261
96318,4.925
96319,3.762
96320,6.051
96321,3.452
96322,6.691
96323,3.740
96324,5.049
96325,4.016
96326,3.849
96327,4.094
96328,4.695
96329,4.628
96330,2.774
96331,5.337
96332,5.596
96333,5.365
96334,5.394
96335,3.560
96336,3.719
96337,5.027
96338,5.315
96339,4.671
96340,4.546
96341,5.858
96342,1.691
96343,4.218
96344,3.207
96345,5.359
96346,3.762
96347,5.359
96348,6.073
96349,4.448
96350,4.326
96351,2.748
96352,3.828
96353,7.729
96354,5.381
96355,4.615
96356,4.426
96357,4.361
96358,4.665
96359,4.628
96360,5.350
96361,4.072
96362,3.170
96363,3.185
96364,2.389
96365,5.149
96366,4.608
96367,6.608
96368,4.339
96369,3.719
96370,4.426
96371,3.408
96372,3.221
96373,5.027
96374,2.276
96375,3.221
96376,2.210
96377,2.679
96378,6.224
96379,4.765
96380,4.209
96381,3.185
96382,4.404
96383,4.448
96384,5.793
96385,1.582
96386,3.943
96387,5.179
96388,4.296
96389,3.668
96390,6.785
96391,3.668
96392,6.082
96393,2.708
96394,3.517
96395,3.430
96396,3.774
96397,4.650
96398,2.225
96399,4.903
96400,3.740
96401,4.094
96402,4.404
96403,4.671
96404,4.895
96405,4.925
96406,4.361
96407,5.113
96408,2.668
96409,5.596
96410,4.470
96411,3.632
96412,5.403
96413,4.094
96414,4.094
96415,4.693
96416,5.669
96417,4.437
96418,4.882
96419,5.140
96420,4.873
96421,4.239
96422,4.224
96423,4.925
96424,5.118
96425,4.925
96426,3.762
96427,4.296
96428,4.318
96429,4.112
96430,4.925
96431,5.048
96432,3.806
96433,4.873
96434,5.315
96435,3.539
96436,4.948
96437,4.094
96438,4.882
96439,4.903
96440,5.381
96441,5.350
96442,4.695
96443,5.162
96444,4.072
96445,2.210
96446,5.604
96447,3.994
96448,4.529
96449,4.650
96450,4.448
96451,3.560
96452,5.403
96453,5.359
96454,3.654
96455,5.011
96456,4.239
96457,4.122
96458,4.910
96459,3.228
96460,4.052
96461,4.404
96462,2.944
96463,5.394
96464,5.272
96465,4.724
96466,4.658
96467,5.561
96468,4.671
96469,4.882
96470,2.355
96471,4.096
96472,5.359
96473,3.225
96474,4.116
96475,2.723
96476,4.239
96477,4.072
96478,4.116
96479,5.466
96480,4.831
96481,5.315
96482,4.882
96483,4.072
96484,3.937
96485,5.214
96486,2.131
96487,5.229
96488,5.734
96489,4.773
96490,6.334
96491,5.118
96492,4.448
96493,3.430
96494,4.094
96495,5.140
96496,4.404
96497,5.793
96498,5.272
96499,4.615
96500,5.308
96501,5.481
96502,4.593
96503,4.007
96504,4.966
96505,4.426
96506,3.517
96507,4.094
96508,4.541
96509,4.094
96510,3.740
96511,3.784
96512,4.448
96513,5.444
96514,5.359
96515,4.072
96516,5.858
96517,4.072
96518,4.339
96519,4.658
96520,4.903
96521,3.170
96522,4.860
96523,3.430
96524,2.829
96525,4.717
96526,4.071
96527,3.272
96528,4.196
96529,2.276
96530,4.550
96531,3.221
96532,3.762
96533,3.242
96534,4.411
96535,3.762
96536,5.256
96537,4.448
96538,4.307
96539,4.181
96540,4.939
96541,4.448
96542,3.740
96543,3.608
96544,5.224
96545,5.162
96546,4.715
96547,4.404
96548,4.448
96549,4.693
96550,4.246
96551,5.097
96552,3.452
96553,5.359
96554,4.105
96555,3.654
96556,4.873
96557,4.318
96558,4.873
96559,3.207
96560,5.403
96561,4.925
96562,4.773
96563,3.207
96564,3.640
96565,5.118
96566,6.250
96567,5.105
96568,4.882
96569,5.359
96570,4.094
96571,4.993
96572,4.715
96573,4.426
96574,4.882
96575,4.895
96576,4.795
96577,4.751
96578,3.668
96579,4.361
96580,4.803
96581,4.160
96582,5.127
96583,4.404
96584,4.094
96585,4.795
96586,3.871
96587,5.858
96588,4.671
96589,5.198
96590,5.778
96591,2.383
96592,2.066
96593,2.998
96594,4.492
96595,4.492
96596,5.207
96597,3.207
96598,4.072
96599,4.671
96600,4.769
96601,4.656
96602,4.773
96603,4.426
96604,4.550
96605,4.895
96606,3.408
96607,5.712
96608,1.391
96609,3.986
96610,5.858
96611,5.149
96612,5.359
96613,4.116
96614,7.044
96615,4.426
96616,5.005
96617,5.858
96618,4.318
96619,3.937
96620,4.224
96621,3.185
96622,3.762
96623,4.947
96624,3.784
96625,3.227
96626,5.909
96627,3.719
96628,7.055
96629,4.116
96630,4.426
96631,4.671
96632,5.604
96633,4.094
96634,4.895
96635,4.448
96636,5.512
96637,4.448
96638,4.947
96639,5.381
96640,6.073
96641,4.203
96642,5.027
96643,3.762
96644,4.181
96645,4.094
96646,4.209
96647,5.547
96648,3.142
96649,5.097
96650,5.780
96651,4.094
96652,4.860
96653,3.560
96654,6.228
96655,3.430
96656,5.884
96657,4.363
96658,5.118
96659,2.867
96660,4.781
96661,2.110
96662,4.895
96663,5.381
96664,3.221
96665,5.359
96666,4.094
96667,4.441
96668,2.679
96669,4.072
96670,5.127
96671,5.850
96672,2.170
96673,4.339
96674,4.448
96675,5.256
96676,6.297
96677,4.304
96678,5.596
96679,4.860
96680,4.094
96681,4.160
96682,1.555
96683,4.296
96684,5.435
96685,4.882
96686,4.318
96687,4.339
96688,3.113
96689,3.654
96690,4.671
96691,5.140
96692,3.762
96693,4.882
96694,4.903
96695,4.448
96696,4.160
96697,3.986
96698,5.482
96699,6.073
96700,3.185
96701,3.292
96702,3.855
96703,4.939
96704,3.719
96705,4.433
96706,3.415
96707,4.925
96708,3.740
96709,4.426
96710,3.336
96711,4.116
96712,5.171
96713,5.703
96714,6.029
96715,3.185
96716,5.806
96717,3.762
96718,4.541
96719,3.806
96720,4.628
96721,4.671
96722,4.470
96723,4.426
96724,4.426
96725,4.724
96726,3.762
96727,5.386
96728,5.308
96729,4.650
96730,4.903
96731,4.470
96732,4.326
96733,6.305
96734,4.650
96735,5.250
96736,4.882
96737,4.181
96738,5.596
96739,4.426
96740,4.209
96741,4.196
96742,2.044
96743,4.404
96744,5.342
96745,3.784
96746,2.023
96747,3.979
96748,4.448
96749,5.713
96750,5.806
96751,3.964
96752,5.049
96753,5.858
96754,3.740
96755,4.116
96756,4.170
96757,4.671
96758,5.171
96759,5.127
96760,3.762
96761,4.094
96762,3.199
96763,6.144
96764,4.218
96765,4.426
96766,3.091
96767,4.715
96768,4.426
96769,3.774
96770,3.385
96771,4.426
96772,4.650
96773,3.300
96774,5.097
96775,4.246
96776,2.774
96777,3.517
96778,4.903
96779,4.563
96780,3.740
96781,3.762
96782,4.671
96783,4.318
96784,3.740
96785,3.805
96786,4.318
96787,2.398
96788,4.316
96789,3.430
96790,4.873
96791,5.574
96792,4.031
96793,3.545
96794,4.839
96795,4.650
96796,4.903
96797,3.664
96798,5.337
96799,4.426
96800,4.470
96801,4.638
96802,4.571
96803,4.116
96804,3.784
96805,4.873
96806,3.837
96807,3.871
96808,3.207
96809,4.917
96810,4.296
96811,2.853
96812,4.116
96813,4.651
96814,4.448
96815,3.784
96816,4.426
96817,3.207
96818,4.795
96819,5.083
96820,5.140
96821,4.607
96822,6.181
96823,3.762
96824,3.076
96825,5.217
96826,4.715
96827,2.845
96828,5.539
96829,5.049
96830,5.784
96831,3.327
96832,5.256
96833,5.582
96834,4.795
96835,7.135
96836,5.114
96837,4.426
96838,3.207
96839,6.233
96840,3.517
96841,2.983
96842,5.858
96843,2.752
96844,4.858
96845,4.671
96846,4.786
96847,5.127
96848,4.671
96849,5.381
96850,4.715
96851,5.097
96852,5.075
96853,3.408
96854,4.426
96855,5.171
96856,4.094
96857,4.294
96858,0.574
96859,3.762
96860,3.728
96861,3.762
96862,5.162
96863,3.408
96864,4.383
96865,3.762
96866,3.864
96867,4.271
96868,4.913
96869,2.889
96870,4.770
96871,2.334
96872,4.160
96873,4.339
96874,4.426
96875,4.448
96876,3.076
96877,3.774
96878,5.118
96879,4.326
96880,4.072
96881,3.567
96882,3.762
96883,5.596
96884,5.057
96885,4.939
96886,4.593
96887,7.500
96888,3.452
96889,4.873
96890,2.853
96891,4.433
96892,3.762
96893,5.596
96894,4.615
96895,4.903
96896,5.381
96897,6.211
96898,5.953
96899,4.218
96900,5.604
96901,3.545
96902,5.552
96903,4.203
96904,5.381
96905,4.339
96906,5.725
96907,3.452
96908,4.571
96909,5.149
96910,3.654
96911,4.269
96912,2.998
96913,5.806
96914,4.967
96915,3.762
96916,3.849
96917,4.448
96918,5.626
96919,5.850
96920,4.181
96921,5.105
96922,3.719
96923,4.426
96924,4.116
96925,4.693
96926,5.381
96927,6.224
96928,5.210
96929,5.315
96930,4.751
96931,4.650
96932,4.296
96933,5.626
96934,4.404
96935,4.116
96936,3.327
96937,3.640
96938,4.967
